title,domain
COVID tongue: potential new symptom seen in coronavirus patients,www.ajc.com
"Live updates: Biden says Trump administration handling of pandemic was 
‘more dire than we thought’",www.washingtonpost.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Mexico's president returns after catching coronavirus,www.click2houston.com
Coronavirus Variant First Found in Britain Now Spreading Rapidly in US,www.nytimes.com
"Coronavirus: Schools stay closed Tuesday, gov't to reconvene on strategy",www.jpost.com
"Arlington software engineer, mother raises nearly $20K in 48 hours for 
coronavirus vaccine website",www.bostonherald.com
Another California Democrat is accused of breaking coronavirus orders,www.foxnews.com
"COVID tongue, mouth ulcers may be other symptoms of the coronavirus, 
researcher says",www.usatoday.com
"Covid live updates: AstraZeneca working to adapt Covid vaccine for variants 
as South Africa suspends rollout",www.cnbc.com
The coronavirus vaccines have shattered expectations,www.axios.com
Travel during covid-19: What if you test positive abroad?,www.washingtonpost.com
White House Is Lining Up 6 More Contracts To Boost At-Home Coronavirus Tests,www.npr.org
Coronavirus update: Latest Covid-19 vaccine and world news,edition.cnn.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Covid-19 Live Updates: Latest Global News,www.nytimes.com
"Congressional Democrats view bipartisan plan as low priority for Covid-19 
relief",www.cnn.com
"Detroit Pistons' game vs. Denver Nuggets postponed due to positive COVID-19 
test",www.freep.com
No. 2 Pepperdine withdraws from Hawaii event after COVID-19 positive,www.golfchannel.com
Why Did COVID-19 Cases Dramatically Decline In India? : Goats and Soda,www.npr.org
New diabetes cases linked to covid-19,www.washingtonpost.com
"Governor Lifts Some COVID-19 Restrictions on Restaurants, Houses of Worship",www.nbcconnecticut.com
"Biden Covid-19 stimulus bill: Why 10 Republican senators are negotiating a 
different version",www.vox.com
Covid Deaths Are Starting to Drop in Every Part of the U.S.,www.bloomberg.com
Dr. Fauci: Here's why you shouldn't wait to get the vaccine,www.cnn.com
"Fact Check: Did Dr. Anthony Fauci Advise Wearing Two Masks Then Reverse 
Course?",www.newsweek.com
Fauci: US Covid-19 vaccine distribution will 'get better very quickly',www.cnn.com
"Fauci urges COVID vaccinations to stop new strains: 'Viruses cannot mutate 
if they don't replicate'",news.yahoo.com
Fauci sees vaccination for kids by late spring or the summer,apnews.com
"Dr. Anthony Fauci Doc in the Works at Nat Geo From Dan Cogan, Liz Garbus",www.hollywoodreporter.com
"Fauci says reopening all schools by April might not be possible amid 
concerns over new coronavirus variants",ktla.com
"Federal health officials discuss progress on vaccines, announce new at-home 
COVID-19 test",www.cbsnews.com
"Dr. Anthony Fauci Documentary In Works At Nat Geo From Oscar And Emmy 
Winners; Watch First Trailer",deadline.com
"Should you wear two masks? With new contagious COVID-19 variants, some 
experts say yes",www.freep.com
"COVID tongue rash, mouth ulcers may be coronavirus symptoms - Business 
Insider",www.businessinsider.com
"'COVID tongue': Mouth ulcers or rashes likely a coronavirus symptom, says 
expert",www.euronews.com
Texas’ Smart says he had ‘significant’ COVID-19 symptoms,www.ksat.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Covid-19 Live Updates: Latest Global News,www.nytimes.com
"Yosemite National Park to require reservations for visits due to 
coronavirus pandemic",www.foxnews.com
"After the dire predictions, does India really have a handle on Covid-19?",www.scmp.com
Good Samaritan Hospital to continue suspending coronavirus vaccine clinic,www.mercurynews.com
What’s behind the dip in coronavirus cases? We ask specialists,www.bostonglobe.com
The Brazil Variant Is Exposing the World’s Vulnerability,www.theatlantic.com
U.S. Cuts $231 Million Deal To Provide 15-Minute COVID-19 At-Home Tests,www.npr.org
"Coronavirus daily news updates, February 1: What to know today about 
COVID-19 in the Seattle area, Washington state and the world",www.seattletimes.com
"Governor Lifts Some COVID-19 Restrictions on Restaurants, Houses of Worship",www.nbcconnecticut.com
U.S. Cuts $231 Million Deal To Provide 15-Minute COVID-19 At-Home Tests,www.npr.org
"A fast, at-home coronavirus test will be available to Americans this year",www.washingtonpost.com
"US ramps up detection of new variants; Snowstorm impacts vaccine 
distribution in Northeast; Latest COVID-19 updates",www.usatoday.com
"Live Global Covid-19 Vaccine, Variants, Stimulus and Cases Updates",www.nytimes.com
"Andrew Brooks, who led development of the first FDA-approved Covid-19 
saliva test, dies at 51",www.cnn.com
"I'm a doctor in Singapore where COVID-19 cases are low — here's why - 
Business Insider",www.businessinsider.com
'Simpsons' writer Marc Wilmore dead at 57 from COVID-19,nypost.com
Biden to meet with 10 GOP senators on COVID-19 relief proposal,www.cbsnews.com
"Biden faces presidency-defining dilemma over Republican offer on Covid-19 
rescue plan",www.cnn.com
"Pregnant Shawn Johnson tests positive for COVID-19: 'My body is just 
exhausted'",www.usatoday.com
US consumers shunning cash during COVID-19 pandemic,www.foxbusiness.com
Rep. Stephen Lynch Tests Positive for COVID-19,www.nbcboston.com
"Steve Hilton unveils new evidence linking COVID-19 origins to US-funded 
research in China",news.yahoo.com
Fauci sees vaccination for kids by late spring or the summer,apnews.com
"COVID-19 variants will soon outnumber cases of original strain, Fauci says",www.cbsnews.com
The ‘Dr. Fauci’ of the Texas Border Is Counting the Dead,www.nytimes.com
"COVID tongue rash, mouth ulcers may be coronavirus symptoms - Business 
Insider",www.businessinsider.com
"New COVID Strain Brings More Symptoms, More Infections",www.aarp.org
"'COVID tongue': Mouth ulcers or rashes likely a coronavirus symptom, says 
expert",www.euronews.com
"Andrew Brooks, Who Developed a Coronavirus Spit Test, Dies at 51",www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Covid-19: Snowstorm Disrupts Vaccinations Across Northeast,www.nytimes.com
"GOP senators unveil $618 billion coronavirus proposal ahead of Biden 
meeting | TheHill",thehill.com
"Coronavirus daily news updates, February 1: What to know today about 
COVID-19 in the Seattle area, Washington state and the world",www.seattletimes.com
"Maine CDC reports 5 new coronavirus deaths, 219 new cases",www.wmtw.com
"His team is going to the Super Bowl. He’s staying on the coronavirus front 
lines.",www.washingtonpost.com
"Chilling trend: A longer, deadlier pandemic",www.axios.com
"10 GOP Senators Plan Counteroffer To Biden's COVID-19 Relief Bill : 
Coronavirus Updates",www.npr.org
Olivia Newton-John doesn't want coronavirus vaccine,www.nydailynews.com
"Andrew Brooks, Who Developed a Coronavirus Spit Test, Dies at 51",www.nytimes.com
"Coronavirus: Boy, 9, dies within 24 hours of positive test",www.kiro7.com
The latest on the coronavirus pandemic and vaccines: Live updates,www.cnn.com
Covid-19 Live News Updates: The Latest,www.nytimes.com
New York releases updated data on state's Covid-19 nursing home deaths,www.cnn.com
Thousands vaccinated against COVID-19 at PNC Park,www.wpxi.com
"Mass COVID-19 vaccine sites open, NFL offers Biden all 30 stadiums - 
Business Insider",www.businessinsider.com
"The COVID-19 economy has kept an outsized number of women out of the 
workforce",www.vnews.com
Covid-19 Worldwide Pandemic Could Last Seven More Years – Bloomberg Report,deadline.com
New Orleans Saints facing discipline again for COVID-19 violations,www.nfl.com
"Officer fired for physically harassing a co-worker, mocking her fear of 
covid-19, police say",www.washingtonpost.com
"Biden, Democrats Prepare To Pass COVID-19 Relief Without Republicans",www.npr.org
"At UMass Amherst, students exposed to COVID-19 face stark quarantine options",www.bostonglobe.com
"Should you eat inside a restaurant? Only if you do this, Dr. Fauci says",www.deseret.com
Fauci cautions Super Bowl viewers on 'mini super spreader events',www.politico.com
"7 Sure Ways You'll Catch COVID, Says Dr. Fauci | Eat This Not That",www.eatthis.com
New COVID-19 symptom: ‘COVID tongue’ is the newest issue,www.deseret.com
"Covid new strain symptoms: The four 'most common coronavirus symptoms to 
watch out for'",www.express.co.uk
Neurologist Says Severe Headaches Can Be Long-Lasting COVID-19 Symptom,www.newson6.com
Covid-19 Live News Updates: The Latest,www.nytimes.com
PSA: Don’t post your coronavirus vaccination card selfie on social media,www.theverge.com
"‘To heck with Covid’: Asian weddings back on, in sickness and in health",www.scmp.com
AstraZeneca COVID jab ‘less effective against S Africa variant’,www.aljazeera.com
"Coronavirus digest: AstraZeneca vaccine has limited protection for South 
African variant",www.dw.com
"Harris has reportedly pushed Biden's coronavirus team to focus on 
overlooked communities",news.yahoo.com
"Actual Coronavirus Infections Far Higher Than Confirmed Cases, Model Shows 
: Shots - Health News",www.npr.org
"Israel's handling of coronavirus seems like a success. Residents tell a 
different story.",www.nbcnews.com
"1 year after the first known US coronavirus death, over 450,000 families 
will never see a loved one again",www.cnn.com
"Coronavirus daily news updates, February 6: What to know today about 
COVID-19 in the Seattle area, Washington state and the world",www.seattletimes.com
White House Is Lining Up 6 More Contracts To Boost At-Home Coronavirus Tests,www.npr.org
Covid-19 Live News Updates: The Latest,www.nytimes.com
"Latest coronavirus test results in DC, Maryland and Virginia",wtop.com
"UK variant found in Hawaii; Iowa governor lifting mask requirements. Latest 
COVID-19 updates.",www.usatoday.com
How Iowa Escaped a Fourth COVID-19 Surge,www.theatlantic.com
Federal executions were likely COVID-19 superspreader events,nypost.com
"The NFL’s Covid-19 playbook ahead of the 2021 Super Bowl, explained",www.vox.com
China Approves Sinovac Vaccine for Broad Use Against Covid-19,www.wsj.com
"Mutated virus may reinfect people already stricken once with covid-19, 
sparking debate and concerns",www.washingtonpost.com
NBA superstar Kevin Durant pulled from game twice due to Covid-19 protocols,edition.cnn.com
GOP blames White House staff for lack of COVID-19 relief deal | TheHill,thehill.com
"Biden, Democrats Prepare To Pass COVID-19 Relief Without Republicans",www.npr.org
"Kids and COVID-19: Texas boy, 9, dies 1 day after testing positive",www.today.com
Dr. Fauci On Vaccinations And Biden's 'Refreshing' Approach To COVID-19,www.npr.org
"Fauci explains why you should keep wearing a face mask after receiving a 
COVID-19 shot - Business Insider",www.businessinsider.com
"RI Dept. of Health's Standard for Herd Immunity Is Inconsistent with Dr. 
Fauci's",www.golocalprov.com
"Side effect of COVID-19 vaccine mirrors breast cancer symptom, doctors say",fox2now.com
"Family of 4 says they contracted COVID-19 for 2nd time, symptoms worse",www.nbc12.com
"Health providers ‘learning as we go’ in care of COVID patients whose 
symptoms linger in recovery",www.masslive.com
Coronavirus in the U.S.: Latest Map and Case Count,www.nytimes.com
The latest on the coronavirus pandemic and vaccines: Live news,www.cnn.com
"Maine CDC reports 2 new coronavirus-related deaths, 265 new cases",www.wmtw.com
Maine CDC reports 2 more deaths and 265 coronavirus cases across the state,bangordailynews.com
"‘Hateful, racist’ emails prompted state to close coronavirus vaccine equity 
group meetings to public",www.oregonlive.com
"Actual Coronavirus Infections Far Higher Than Confirmed Cases, Model Shows 
: Shots - Health News",www.npr.org
"Wuhan residents remember coronavirus 'whistleblower' doctor a year after 
his death",www.reuters.com
"Israel's handling of coronavirus seems like a success. Residents tell a 
different story.",www.nbcnews.com
Supreme Court lifts California worship bans prompted by coronavirus,www.politico.com
"Coronavirus Mutations In Boston Patient May Hold Clues To Variant Origins : 
Goats and Soda",www.npr.org
White House Is Lining Up 6 More Contracts To Boost At-Home Coronavirus Tests,www.npr.org
Dunkin Donuts Center Coronavirus Test Site Closing For Vaccines,patch.com
Covid: New strain in Anglesey linked to international travel,www.bbc.com
Covid-19 Live Updates: U.S. Air Travel Hits Pandemic High,www.nytimes.com
Pope criticizes people going on holiday to avoid Covid-19 lockdowns,www.cnn.com
Beloved Henry County deputy dies from COVID-19 complications,www.wsbtv.com
COVID-19: Clay County to begin vaccinating 200 people a day starting Monday,www.actionnewsjax.com
Highlands County to offer COVID-19 vaccines to residents 65+ starting Jan. 5,www.wfla.com
"Mexico sees surge in COVID-19 cases after influx of American tourists - 
Business Insider",www.businessinsider.com
Surgeon general defends integrity of Covid-19 numbers,www.politico.com
"Famous patients tout COVID-19 treatment, but the drug is slow to reach 
others",www.bostonglobe.com
Opinion | The Holocaust Stole My Youth. Covid-19 Is Stealing My Last Years.,www.nytimes.com
Foster police dispatcher dies due to COVID-19,turnto10.com
"Fauci says US could start vaccinating 1 million people per day - Business 
Insider",www.businessinsider.com
